word,score
capital of malaysia,0.0
capital of malta,0.0
capital of maryland,0.0
capital of massachusetts,0.0
capital of mexico,0.0
capital of michigan,0.0
capital of minnesota,0.0
capital of mississippi,0.0
capital of missouri,0.0
capital of moldova,0.0
capital of mongolia,0.0
capital of montana,0.0
capital of morocco,0.0
capital of mozambique,0.0
capital of nebraska,0.0
capital of nepal,0.0
capital of nevada,0.0
capital of new hampshire,0.0
capital of new jersey,0.0
capital of new mexico,0.0
capital of new york,0.0
capital of new zealand,0.0
capital of nicaragua,0.0
capital of niger,0.0
capital of nigeria,0.0
capital of north carolina,0.0
capital of north dakota,0.0
capital of north korea,0.0
capital of northern ireland,0.0
capital of norway,0.0
capital of ohio,0.0
capital of oklahoma,0.0
capital of oman,0.0
capital of oregon,0.0
capital of pakistan,0.0
capital of panama,0.0
capital of papua new guinea,0.0
capital of paraguay,0.0
capital of pennsylvania,0.0
capital of peru,0.0
capital of poland,0.0
capital of portugal,0.0
capital of qatar,0.0
capital of red china,0.0
capital of rhode island,0.0
capital of romania,0.0
capital of rwanda,0.0
capital of san marino,0.0
capital of saudi arabia,0.0
capital of senegal,0.0
capital of serbia and montenegro,0.0
capital of seychelles,0.0
capital of sierra leone,0.0
capital of singapore,0.0
capital of slovakia,0.0
capital of somalia,0.0
capital of south africa,0.0
capital of south carolina,0.0
capital of south dakota,0.0
capital of south korea,0.0
capital of spain,0.0
capital of sri lanka,0.0
capital of sudan,0.0
capital of suriname,0.0
capital of swaziland,0.0
capital of sweden,0.0
capital of switzerland,0.0
capital of syria,0.0
capital of taiwan,0.0
capital of tajikistan,0.0
capital of tanzania,0.0
capital of tennessee,0.0
capital of texas,0.0
capital of thailand,0.0
capital of the bahamas,0.0
capital of the dominican republic,0.0
capital of the netherlands,0.0
capital of the philippines,0.0
capital of the russian federation,0.0
capital of the ukraine,0.0
capital of the united kingdom,0.0
capital of the united states,0.0
capital of tibet,-0.07997
capital of togo,0.0
capital of trinidad and tobago,0.0
capital of tunisia,0.0
capital of turkey,0.0
capital of turkmenistan,0.0
capital of uganda,0.0
capital of uruguay,0.0
capital of utah,0.0
capital of uzbek,0.0
capital of vanuatu,0.0
capital of venezuela,0.0
capital of vermont,0.0
capital of vietnam,0.0
capital of virginia,0.0
capital of washington,0.0
capital of west virginia,0.0
capital of western samoa,0.0
capital of wisconsin,0.0
capital of wyoming,0.0
capital of zambia,0.0
capital of zimbabwe,0.0
capital offense,0.0
capital punishment,0.0
capital ship,0.0403
capital stock,0.1067
capitalisation,0.08437
capitalise,0.12516
capitalism,0.0
capitalist,0.021955000000000002
capitalist economy,0.0
capitalistic,0.1552
capitalization,0.08437
capitalize,0.24796999999999997
capitate,0.078965
capitate bone,0.0
capitation,0.0
capitol,0.0
capitol building,0.0
capitol hill,0.0
capitol reef national park,0.0
capitonidae,0.0
capitular,0.0
capitulary,0.0
capitulate,0.0
capitulation,0.0
capitulum,0.0
capiz,0.0
caplin,0.0
capo,0.0
capon,0.0
capone,0.0
caponise,0.0
caponize,0.0
caporetto,0.0
capote,0.1067
capoten,-0.07997
cappadocia,0.0
cappadocian,0.0
capparidaceae,0.0
capparis,0.0
capparis arborea,0.0
capparis cynophallophora,0.0
capparis flexuosa,0.0
capparis mitchellii,0.0
capparis spinosa,0.0
capped,0.013009999999999999
capped macaque,0.0
cappelletti,0.0
cappuccino,0.0
cappuccino coffee,0.0
capra,0.0
capra aegagrus,0.0
capra falconeri,0.0
capra hircus,0.0
capra ibex,0.0
caprella,0.0
capreolus,0.0
capreolus capreolus,0.0
capri,0.0
capric acid,-0.38925
capriccio,0.0
caprice,-0.19821
capricious,-0.00067
capriciously,-0.02516
capriciousness,0.1295
capricorn,0.0
capricorn the goat,0.0
capricornis,0.0
capricornus,0.0
caprifig,0.0
caprifoliaceae,0.0
caprimulgid,0.0
caprimulgidae,0.0
caprimulgiform bird,0.0
caprimulgiformes,0.0
caprimulgus,-0.07997
caprimulgus carolinensis,0.0
caprimulgus europaeus,0.0
caprimulgus vociferus,0.0
caprine,0.0
caprine animal,0.0
capriole,0.05335
caproic acid,0.0
caproidae,0.0
capromyidae,0.0
capros,0.0
capros aper,0.0
caprylic acid,-0.42036
capsaicin,0.0
capsella,0.0
capsella bursa-pastoris,0.0
capsicum,0.0
capsicum annuum cerasiforme,0.0
capsicum annuum conoides,0.0
capsicum annuum grossum,0.0
capsicum annuum longum,0.0
capsicum baccatum,0.0
capsicum frutescens,0.0
capsicum frutescens baccatum,0.0
capsicum pepper plant,0.0
capsid,0.10554000000000001
capsidae,-0.01819
capsize,0.0
capsizing,0.0
capstan,0.0
capstone,0.19229000000000002
capsula glomeruli,0.0
capsular,-0.01023
capsulate,0.0
capsulated,0.0
capsule,0.0
capsulise,0.0
capsulize,0.0
captain,0.10187
captain bligh,0.0
captain bob,0.0
captain cook,0.0
captain hicks,0.0
captain horatio hornblower,0.0
captain james cook,0.0
captain john smith,0.0
captain kidd,0.0
captain's chair,0.0
captaincy,0.0
captainship,0.0
caption,0.062725
captious,-0.34088
captiously,0.12208
captivate,0.21734
captivated,-0.17337
captivating,0.21734
captivatingly,0.15793
captivation,0.19983
captive,-0.46430499999999997
captive finance company,0.0
captivity,0.0
captopril,-0.07997
captor,0.0
capture,-0.00909
capturer,0.0
capuchin,0.0
capulin,0.0
capulin tree,0.0
caput,0.0
capybara,0.0
car,0.0
car battery,0.0
car bomb,0.0
car boot sale,0.0
car care,0.21734
car carrier,0.0
car company,0.0
car dealer,0.0
car door,0.0
car factory,0.0
car horn,0.0
car insurance,0.0
car loan,0.0
car maker,0.0
car manufacturer,0.0
car mirror,0.0
car park,0.0
car part,0.0
car pool,0.0
car port,0.0
car race,0.0
car racing,0.0
car rental,0.0
car seat,0.0
car sickness,0.0
car tire,0.0
car traffic,0.0
car train,0.0
car transporter,0.0
car wheel,0.0
car window,0.0
car-ferry,0.0
car-mechanic,0.0
carabao,0.0
carabid beetle,-0.19821
carabidae,-0.07997
carabineer,0.0
carabiner,0.0
carabinier,0.0
caracal,0.0
caracara,0.0
caracas,0.0
carack,0.0
caracole,0.0
caracolito,0.0
caracul,0.0
carafate,0.0
carafe,0.0
caragana,0.0
caragana arborescens,0.0
caragana sinica,0.0
carageen,0.0
carambola,0.0
carambola tree,0.0
caramel,0.0
caramel apple,0.0
caramel brown,0.0
caramel bun,0.0
caramelise,0.0
caramelize,0.0
caramelized sugar,0.0
carancha,0.0
caranda,0.0
caranda palm,0.0
caranday,0.0
carangid,0.0
carangid fish,0.0
carangidae,0.0
caranx,-0.07997
caranx bartholomaei,0.0
caranx crysos,0.0
caranx hippos,0.0
carapace,0.0
carapidae,0.0
carassius,0.0
carassius auratus,0.0
carassius carassius,0.0
carassius vulgaris,0.0
carat,0.0
caravaggio,0.0
caravan,0.0
caravan inn,0.0
caravanning,0.0
caravansary,0.0
caravanserai,0.0
caraway,0.0
caraway seed,0.0
caraway seed bread,0.0
carbamate,-0.07997
carbamic acid,-0.19821
carbamide,0.0
carbide,0.0
carbine,-0.07997
carbineer,0.0
carbo loading,0.0
carbocyclic,0.12208
carbohydrate,0.0
carbohydrate loading,0.0
carbolated,-0.19821
carbolic acid,0.0
carboloy,0.0
carbomycin,0.0
carbon,0.0
carbon 14,0.0
carbon arc,0.0
carbon arc lamp,0.0
carbon atom,0.0
carbon black,0.0
carbon copy,0.0
carbon cycle,0.0
carbon dating,0.12208
carbon dichloride,0.0
carbon dioxide,0.0
carbon dioxide acidosis,0.0
carbon disulfide,0.0
carbon monoxide,0.0
carbon monoxide gas,0.0
carbon monoxide poisoning,0.0
carbon nanotube,0.0
carbon paper,0.0
carbon process,0.0
carbon steel,0.0
carbon tet,0.0
carbon tetrachloride,0.0
carbon tetrahalide,0.0
carbon-14 dating,0.12208
carbonaceous,0.0
carbonado,-0.22494
carbonara,-0.28345
carbonate,-0.01149
carbonated,-0.28345
carbonated water,0.0
carbonation,0.0
carbondale,0.0
carbonic,0.0
carbonic acid,0.0
carbonic acid gas,0.0
carboniferous,0.0
carboniferous period,0.0
carbonisation,-0.28345
carbonise,0.0
carbonization,-0.28345
carbonize,0.0
carbonnade flamande,0.0
carbonous,0.0
carbonyl,0.0
carbonyl group,0.0
carbonylic,0.0
carborundum,0.0
carboxyl,0.0
carboxyl group,0.0
carboxylate,-0.07997
carboxylic,0.0
carboxylic acid,-0.28345
carboxymethyl cellulose,-0.07997
carboy,0.0
carbuncle,0.0
carbuncled,-0.30893000000000004
carbuncular,-0.42036
carburet,0.0
carburetor,0.0
carburettor,0.0
carburise,0.0
carburize,0.0
carcajou,0.0
carcase,0.0
carcass,0.0
carcharhinidae,0.0
carcharhinus,-0.07997
carcharhinus leucas,0.0
carcharhinus limbatus,0.0
carcharhinus obscurus,0.0
carcharhinus plumbeus,0.0
carcharias,0.0
carcharias taurus,0.0
carchariidae,0.0
carcharinus longimanus,0.0
carcharodon,0.0
carcharodon carcharias,0.0
carcinogen,0.0
carcinogenic,-0.25931
carcinoid,-0.19821
carcinoma,0.0
carcinoma in situ,-0.38925
carcinomatous,0.0
carcinomatous myopathy,-0.25931
carcinosarcoma,0.0
card,0.056405
card catalog,0.0
card catalogue,0.0
card game,0.0
card index,0.0
card player,0.0
card shark,0.0
card sharp,0.0
card sharper,0.0
card table,0.0
card trick,0.0
card-house,0.0
card-playing,0.12208
cardamine,0.0
cardamine bulbifera,0.0
cardamine bulbosa,0.0
cardamine diphylla,-0.07997
cardamine douglasii,0.0
cardamine pratensis,0.0
cardamine rotundifolia,0.0
cardamom,0.0
cardamon,0.0
cardamum,0.0
cardboard,-0.039445
cardcase,0.0
cardcastle,0.0
cardholder,0.0
cardhouse,0.0
cardia,0.0
cardiac,0.0
cardiac arrest,-0.38925
cardiac arrhythmia,-0.07997
cardiac cycle,0.0
cardiac glucoside,-0.07997
cardiac glycoside,-0.07997
cardiac insufficiency,-0.42036
cardiac massage,0.0
cardiac monitor,0.0
cardiac murmur,0.0
cardiac muscle,0.0
cardiac output,0.0
cardiac pacemaker,0.0
cardiac plexus,0.0
cardiac resuscitation,0.0
cardiac rhythm,0.0
cardiac sphincter,0.0
cardiac tamponade,0.0
cardiac valve,0.0
cardiff,0.0
cardigan,0.0
cardigan welsh corgi,0.0
cardiidae,0.0
cardinal,0.11821
cardinal bellarmine,0.0
cardinal compass point,0.0
cardinal flower,0.12208
cardinal grosbeak,0.0
cardinal newman,0.0
cardinal number,0.0
cardinal richelieu,0.0
cardinal tetra,0.0
cardinal vein,0.0
cardinal virtue,-0.13427
cardinalate,0.0
cardinalfish,0.0
cardinalis cardinalis,0.0
cardinality,0.0
cardinalship,0.0
cardiogenic shock,-0.38925
cardiogram,0.0
cardiograph,0.0
cardiographic,0.0
cardiography,0.0
cardioid,0.0
cardioid microphone,0.0
cardiologic,0.0
cardiologist,0.0
cardiology,0.0
cardiomegaly,-0.19821
cardiomyopathy,-0.07997
cardiopathy,0.08478
cardiopulmonary,0.0
cardiopulmonary arrest,-0.38925
cardiopulmonary exercise,0.0
cardiopulmonary resuscitation,0.0
cardiorespiratory,0.0
cardiospasm,-0.38925
cardiospermum,0.0
cardiospermum grandiflorum,0.0
cardiospermum halicacabum,0.0
cardiovascular,0.0
cardiovascular disease,-0.01819
cardiovascular system,0.0
carditis,-0.34088
cardium,0.0
cardium edule,0.0
cardizem,-0.07997
cardoon,0.0
cardroom,0.0
cards,0.0
cardsharp,0.0
cardsharper,0.0
carducci,0.0
carduelinae,0.0
carduelis,0.0
carduelis cannabina,0.0
carduelis carduelis,0.0
carduelis cucullata,0.0
carduelis flammea,0.0
carduelis hornemanni,0.0
carduelis spinus,0.0
cardura,0.12208
carduus,0.0
carduus crispus,0.0
carduus nutans,0.0
care,0.6815199999999999
care a hang,-0.17327
care delivery,0.21734
care for,0.00868
care-laden,-0.07997
cared-for,0.12208
careen,-0.123495
career,0.0
career counseling,0.0
career girl,0.0
career man,0.0
careerism,0.0
careerist,0.0
carefree,0.6149600000000001
carefreeness,-0.20189000000000001
careful,0.30719
carefully,-0.06819
carefulness,0.27778
caregiver,0.0
careless,-0.3266
carelessly,-0.23679
carelessness,-0.33868000000000004
carelian,0.0
caress,0.49375
caressing,-0.17327
caret,0.0
caretaker,0.0
caretta,0.0
caretta caretta,0.0
carew,0.28394
careworn,-0.38925
carex,0.0
carex arenaria,0.0
carex pseudocyperus,0.0
carfare,0.0
carful,0.0
cargo,0.0
cargo area,0.0
cargo container,0.0
cargo cult,0.0
cargo deck,0.0
cargo door,0.0
cargo hatch,0.0
cargo helicopter,0.0
cargo hold,0.0
cargo liner,0.0
cargo ship,0.0
cargo ships,0.0
cargo vessel,0.0
carhop,0.0
cariama,0.0
cariama cristata,0.0
cariamidae,0.0
carib,0.0
carib indian,0.0
carib wood,0.0
caribbean,0.0
caribbean island,0.0
caribbean language,0.0
caribbean sea,0.0
caribe,0.0
caribees,0.0
caribou,0.0
carica,0.0
carica papaya,0.0
caricaceae,0.0
caricature,-0.141725
caricature plant,0.0
caricaturist,0.17826
caries,0.0
carillon,0.0
carillon playing,0.0
carillonneur,0.0
carina,0.0
carina fornicis,0.0
carinal,0.0
carinate,0.0
carinate bird,0.0
carinated,0.0
caring,-0.033635
carioca,0.0
carious,-0.34088
carissa,0.0
carissa bispinosa,0.0
carissa grandiflora,0.0
carissa macrocarpa,0.0
carissa plum,0.0
carjack,0.0
carjacking,0.0
cark,-0.07997
carl anderson,0.0
carl august nielsen,0.0
carl clinton van doren,0.0
carl david anderson,0.0
carl gustaf mossander,0.0
carl gustav jung,0.0
carl jung,0.0
carl lewis,0.0
carl maria von weber,0.0
carl nielsen,0.0
carl orff,0.0
carl rogers,0.0
carl sandburg,0.0
carl van doren,0.0
carl von linne,0.0
carl xvi gustaf,0.0
carl xvi gustav,0.0
carl yastrzemski,0.0
carlina,0.0
carlina acaulis,0.0
carlina vulgaris,0.0
carline thistle,0.0
carling float,0.0
carlo goldoni,0.12208
carload,0.0
carlos,0.0
carlos chavez,0.0
carlos fuentes,0.0
carlos the jackal,0.0
carlovingian,0.0
carlovingian dynasty,0.0
carlsbad,0.0
carlsbad caverns,0.0
carlsbad caverns national park,0.0
carlyle,0.0
carmaker,0.0
carmelite,0.0
carmelite order,0.0
carmichael,0.0
carminative,0.20301000000000002
carmine,-0.026656666666666665
carnage,-0.38372
carnal,0.01406
carnal abuse,0.15754
carnal knowledge,0.0
carnalise,0.15199000000000001
carnality,0.15199000000000001
carnalize,0.00547
carnallite,0.0
carnally,0.15793
carnassial,0.15793
carnassial tooth,0.15793
carnation,0.0
carnation family,0.0
carnauba,0.1067
carnauba palm,0.12208
carnauba wax,0.0
carnegie,0.0
carnegie mellon university,0.0
carnegiea,0.0
carnegiea gigantea,0.0
carnelian,0.0
carnify,0.0
carniolan bee,0.21734
carnival,0.41167
carnivora,0.0
carnivore,0.0
carnivorous,0.0
carnivorous bat,0.0
carnivorous plant,0.0
carnosaur,0.0
carnosaura,0.0
carnot,0.0
carnot cycle,0.0
carnot's ideal cycle,0.0
carnotite,0.0
carob,0.0
carob bar,0.0
carob bean,0.0
carob bean tree,0.0
carob powder,0.0
carob tree,0.0
caroche,0.28394
carol,0.0
carolean,0.0
caroler,0.0
carolina,0.0
carolina allspice,0.0
carolina buckthorn,0.0
carolina chickadee,0.0
carolina hemlock,0.0
carolina jasmine,0.0
carolina lupine,0.0
carolina moonseed,0.0
carolina parakeet,0.0
carolina pond fern,0.0
carolina spring beauty,0.0
carolina wren,0.0
carolinas,0.0
caroline,0.0
caroline islands,0.0
caroling,0.0
carolingian,0.0
carolingian dynasty,0.0
carolinian,0.0
caroller,0.0
carolus,0.0
carolus linnaeus,0.0
carom,0.0
carotene,0.0
carotenemia,0.0
carotenoid,0.0
carothers,0.0
carotid,0.0
carotid artery,0.0
carotid body,0.0
carotid plexus,0.0
carotin,0.0
carousal,0.0
carouse,0.06104
carousel,0.0
carouser,0.0
carousing,0.0
carp,0.0
carpal,-0.080065
carpal bone,-0.07997
carpal tunnel,-0.38925
carpal tunnel syndrome,-0.38925
carpathian mountains,0.0
carpathians,0.0
carpel,0.0
carpellary,0.0
carpellate,0.0
carpentaria,0.0
carpenter,0.0
carpenter ant,0.0
carpenter bee,0.0
carpenter's hammer,0.0
carpenter's kit,0.0
carpenter's level,0.0
carpenter's mallet,0.0
carpenter's plane,0.0
carpenter's rule,0.0
carpenter's saw,0.0
carpenter's square,0.0
carpenteria,0.0
carpenteria californica,0.0
carpentry,0.0
carper,-0.19821
carpet,0.0
carpet beater,0.0
carpet beetle,0.0
carpet bomb,0.0
carpet bombing,0.0
carpet bug,0.0
carpet grass,0.0
carpet knight,0.0
carpet loom,0.0
carpet moth,-0.07997
carpet pad,0.0
carpet shark,0.0
carpet slipper,-0.28345
carpet snake,0.0
carpet sweeper,0.0
carpet tack,0.0
carpetbag,0.0
carpetbagger,0.12208
carpetbagging,0.0
carpeted,-0.28345
carpeting,0.0
carpetweed,0.0
carpetweed family,0.0
carphophis,0.0
carphophis amoenus,0.0
carpinaceae,0.0
carping,-0.19821
carpinus,0.0
carpinus betulus,0.0
carpinus caroliniana,0.0
carpobrotus,0.0
carpobrotus edulis,0.0
carpocapsa,0.0
carpocapsa pomonella,0.0
carpodacus,0.0
carpodacus mexicanus,0.0
carpodacus purpureus,0.0
carpophagous,0.0
carpophore,0.12208
carport,0.0
carpospore,-0.07997
carposporic,0.0
carposporous,0.12208
carpus,0.0
carrack,0.0
carrageen,0.0
carrageenan,0.0
carrageenin,0.0
carragheen,0.0
carrefour,0.0
carrel,0.0
carrell,0.0
carrere,0.0
carriage,0.0
carriage bolt,0.0
carriage dog,0.0
carriage house,0.0
carriage return,0.0
carriage trade,0.0
carriage wrench,0.0
carriageway,0.0
carrick bend,0.0
carrick bitt,0.0
carrier,0.0
carrier bag,0.0
carrier electrophoresis,0.0
carrier pigeon,0.0
carrier wave,0.0
carrion,0.0
carrion crow,0.0
carrion flower,0.12208
carrion fungus,-0.34088
carrizo,0.0
carroll,0.0
carron oil,-0.07997
carrot,0.0
carrot family,0.0
carrot juice,0.15793
carrot pudding,0.0
carrot stick,0.0
carrottop,0.0
carroty,0.0
carrousel,0.0
carry,0.06362000000000001
carry amelia moore nation,0.0
carry away,0.0
carry back,0.0
carry forward,0.0
carry nation,0.0
carry off,0.08459
carry on,-0.0017100000000000001
carry out,0.0
carry over,0.0
carry through,0.0
carry to term,0.17826
carry weight,0.12208
carry-forward,0.0
carry-over,0.0
carry-the can,-0.28345
carryall,0.0
carrycot,0.0
carrying charge,0.0
carrying cost,0.0
carrying into action,0.0
carrying out,0.0
carsick,-0.63883
carson,0.0
carson city,0.0
carson mccullers,0.0
carson smith mccullers,0.0
cart,0.0
cart away,0.0
cart horse,0.0
cart off,0.0
cart track,-0.19821
cart-track plant,0.0
cartage,0.0
cartagena,0.0
cartagena bark,0.0
carte,0.0
carte blanche,0.0
carte du jour,0.0
cartel,0.0
carter,0.0
carter administration,0.0
cartesian,0.0
cartesian coordinate,0.0
cartesian coordinate system,0.0
cartesian plane,0.0
cartesian product,0.0
carthage,0.0
carthaginian,0.0
carthamus,0.0
carthamus tinctorius,0.0
carthorse,0.0
carthusian,0.0
carthusian order,0.0
cartier,0.0
cartilage,-0.25895
cartilage bone,-0.28345
cartilaginification,-0.07997
cartilaginous,-0.16777
cartilaginous fish,0.0
cartilaginous structure,0.0
cartilaginous tube,-0.07997
carting,0.0
cartload,0.0
cartographer,0.0
cartographic,0.0
cartographical,0.0
cartography,0.0
carton,0.0
cartonful,0.0
cartoon,0.0
cartoon strip,0.0
cartoonist,0.0
cartouch,0.0
cartouche,0.0
cartridge,0.0
cartridge belt,0.0
cartridge brass,0.0
cartridge clip,0.0
cartridge ejector,0.0
cartridge extractor,0.0
cartridge font,0.0
cartridge fuse,0.0
cartridge holder,0.0
cartridge paper,0.0
cartridge remover,0.0
cartroad,-0.19821
cartwheel,0.0
cartwright,0.0
carum,0.0
carum carvi,0.0
caruncle,0.0
caruncula,0.0
caruncular,-0.08901
carunculate,0.0
carunculated,0.0
carunculous,-0.08901
caruso,0.12208
carve,0.0
carve out,0.0
carve up,0.0
carved,0.0
carved in stone,-0.13964000000000001
carvedilol,-0.07997
carvel-built,0.0
carven,0.0
carver,0.08279
carving,0.12539
carving fork,0.0
carving knife,0.0
cary grant,0.0
carya,0.0
carya aquatica,0.0
carya cordiformis,0.0
carya glabra,0.0
carya illinoensis,0.0
carya illinoinsis,0.0
carya laciniosa,0.0
carya myristicaeformis,0.0
carya myristiciformis,0.0
carya ovata,0.0
carya tomentosa,0.0
caryatid,0.0
caryocar,0.0
caryocar nuciferum,0.0
caryocaraceae,0.0
caryophyllaceae,0.0
caryophyllaceous,0.0
caryophyllaceous plant,0.0
caryophyllales,0.15793
caryophyllidae,0.0
caryophylloid dicot family,0.0
caryophylloid dicot genus,0.0
caryopsis,0.0
caryota,0.0
caryota urens,0.0
casaba,0.0
casaba melon,0.0
casablanca,0.0
casals,0.0
casanova,0.12208
casanova de seingalt,0.12208
casava,0.0
casbah,0.0
cascabel,0.0
cascade,0.0
cascade down,0.0
cascade everlasting,0.0
cascade liquefier,0.0
cascade mountains,0.0
cascade penstemon,0.0
cascade range,0.0
cascade transformer,0.0
cascades,0.0
cascades frog,0.0
cascading menu,0.0
cascara,0.0
cascara buckthorn,0.0
cascara sagrada,0.0
cascarilla,0.0
cascarilla bark,0.0
case,0.029205000000000002
case agreement,0.0
case history,0.0
case in point,0.0
case knife,0.0
case law,0.0
case load,0.0
case officer,0.0
case shot,0.0
case study,0.0
case-by-case,0.0
case-fatality proportion,0.0
case-hardened,-0.01819
case-hardened steel,0.0
case-to-infection proportion,0.0
case-to-infection ratio,0.0
caseate,-0.09134
casebook,0.0
cased,-0.1294
caseful,0.0
casein,0.0
casein glue,0.0
casein paint,0.0
casemaking clothes moth,0.0
casement,0.0
casement window,0.0
caseous,-0.42036
casern,0.0
casework,0.0
caseworker,0.0
caseworm,0.0
casey jones,0.0
casey stengel,0.0
cash,0.0
cash account,0.0
cash advance,0.0
cash bar,0.0
