"","word","dataset","prop"
"39230","vinaigrette","nyt",5.48767103241384e-05
"39231","18th","nyt",1.82922367747128e-05
"39232","salad","nyt",7.31689470988513e-05
"39233","pretty","nyt",0.000109753420648277
"39234","rigueur","nyt",1.82922367747128e-05
"39235","chased","nyt",1.82922367747128e-05
"39236","lid","nyt",1.82922367747128e-05
"39237","lay","nyt",9.14611838735641e-05
"39238","perforated","nyt",1.82922367747128e-05
"39239","grill","nyt",1.82922367747128e-05
"39240","sponge","nyt",1.82922367747128e-05
"39241","soaked","nyt",3.65844735494256e-05
"39242","vinegar","nyt",1.82922367747128e-05
"39243","hold","nyt",0.000365844735494256
"39244","bid","nyt",7.31689470988513e-05
"39245","unpleasantness","nyt",1.82922367747128e-05
"39246","adieu","nyt",1.82922367747128e-05
"39247","contemporary","nyt",1.82922367747128e-05
"39248","tin","nyt",5.48767103241384e-05
"39249","disposable","nyt",7.31689470988513e-05
"39250","beat","nyt",7.31689470988513e-05
"39251","breath","nyt",0.000146337894197703
"39252","quayle","nyt",0.000109753420648277
"39253","quotable","nyt",1.82922367747128e-05
"39254","bloopers","nyt",1.82922367747128e-05
"39255","gets","nyt",0.000219506841296554
"39256","tagged","nyt",1.82922367747128e-05
"39257","howler","nyt",1.82922367747128e-05
"39258","regret","nyt",5.48767103241384e-05
"39259","converse","nyt",1.82922367747128e-05
"39260","claudine","nyt",1.82922367747128e-05
"39261","schneider","nyt",1.82922367747128e-05
"39262","original","nyt",0.000201214604521841
"39263","source","nyt",0.000146337894197703
"39264","joke","nyt",3.65844735494256e-05
"39265","faithful","nyt",9.14611838735641e-05
"39266","spread","nyt",0.00012804565742299
"39267","comedians","nyt",1.82922367747128e-05
"39268","journalists","nyt",5.48767103241384e-05
"39269","genuine","nyt",0.000109753420648277
"39270","slips","nyt",3.65844735494256e-05
"39271","recurring","nyt",1.82922367747128e-05
"39272","newspaper","nyt",0.00012804565742299
"39273","discuss","nyt",9.14611838735641e-05
"39274","emergencies","nyt",1.82922367747128e-05
"39275","quayle's","nyt",7.31689470988513e-05
"39276","supposedly","nyt",3.65844735494256e-05
"39277","inference","nyt",1.82922367747128e-05
"39278","inquiring","nyt",1.82922367747128e-05
"39279","false","nyt",7.31689470988513e-05
"39280","arm","nyt",1.82922367747128e-05
"39281","piercing","nyt",1.82922367747128e-05
"39282","alarms","nyt",0.000109753420648277
"39283","thief","nyt",3.65844735494256e-05
"39284","intrudes","nyt",1.82922367747128e-05
"39285","blare","nyt",3.65844735494256e-05
"39286","perpetrators","nyt",1.82922367747128e-05
"39287","disturb","nyt",1.82922367747128e-05
"39288","peace","nyt",0.000201214604521841
"39289","oldsmobile","nyt",1.82922367747128e-05
"39290","toronado","nyt",1.82922367747128e-05
"39291","trofeo","nyt",1.82922367747128e-05
"39292","option","nyt",7.31689470988513e-05
"39293","programmed","nyt",3.65844735494256e-05
"39294","joy","nyt",7.31689470988513e-05
"39295","motorola","nyt",1.82922367747128e-05
"39296","engine","nyt",5.48767103241384e-05
"39297","warbles","nyt",1.82922367747128e-05
"39298","beeps","nyt",3.65844735494256e-05
"39299","busy","nyt",9.14611838735641e-05
"39300","995","nyt",1.82922367747128e-05
"39301","burglar","nyt",3.65844735494256e-05
"39302","interested","nyt",7.31689470988513e-05
"39303","stereo","nyt",1.82922367747128e-05
"39304","descends","nyt",1.82922367747128e-05
"39305","night's","nyt",1.82922367747128e-05
"39306","applaud","nyt",3.65844735494256e-05
"39307","stay","nyt",0.000146337894197703
"39308","householders","nyt",1.82922367747128e-05
"39309","daylight","nyt",3.65844735494256e-05
"39310","originated","nyt",3.65844735494256e-05
"39311","1907","nyt",1.82922367747128e-05
"39312","crisis","nyt",0.000109753420648277
"39313","starts","nyt",7.31689470988513e-05
"39314","setting","nyt",0.000109753420648277
"39315","clock","nyt",0.000109753420648277
"39316","marks","nyt",3.65844735494256e-05
"39317","darkest","nyt",1.82922367747128e-05
"39318","larks","nyt",3.65844735494256e-05
"39319","clocks","nyt",1.82922367747128e-05
"39320","tuned","nyt",7.31689470988513e-05
"39321","gray","nyt",9.14611838735641e-05
"39322","paradise","nyt",9.14611838735641e-05
"39323","owls","nyt",1.82922367747128e-05
"39324","telling","nyt",0.000109753420648277
"39325","cookouts","nyt",1.82922367747128e-05
"39326","supper","nyt",1.82922367747128e-05
"39327","strolls","nyt",1.82922367747128e-05
"39328","wasted","nyt",3.65844735494256e-05
"39329","donne's","nyt",1.82922367747128e-05
"39330","''unruly","nyt",1.82922367747128e-05
"39331","gloomy","nyt",1.82922367747128e-05
"39332","suburban","nyt",3.65844735494256e-05
"39333","parenthood","nyt",5.48767103241384e-05
"39334","dependent","nyt",5.48767103241384e-05
"39335","electronics","nyt",1.82922367747128e-05
"39336","holed","nyt",1.82922367747128e-05
"39337","bedroom","nyt",3.65844735494256e-05
"39338","blast","nyt",9.14611838735641e-05
"39339","meanwhile","nyt",0.000237799078071267
"39340","ran","nyt",9.14611838735641e-05
"39341","nonstop","nyt",1.82922367747128e-05
"39342","noisy","nyt",3.65844735494256e-05
"39343","drowned","nyt",3.65844735494256e-05
"39344","nocturnal","nyt",1.82922367747128e-05
"39345","whimpers","nyt",1.82922367747128e-05
"39346","cries","nyt",3.65844735494256e-05
"39347","via","nyt",7.31689470988513e-05
"39348","intercom","nyt",1.82922367747128e-05
"39349","discomforted","nyt",1.82922367747128e-05
"39350","basic","nyt",9.14611838735641e-05
"39351","technology","nyt",0.000109753420648277
"39352","colleague","nyt",5.48767103241384e-05
"39353","parent","nyt",7.31689470988513e-05
"39354","completely","nyt",5.48767103241384e-05
"39355","daniel","nyt",9.14611838735641e-05
"39356","moynihan","nyt",0.000109753420648277
"39357","observed","nyt",7.31689470988513e-05
"39358","protocols","nyt",1.82922367747128e-05
"39359","molotov","nyt",1.82922367747128e-05
"39360","ribbentrop","nyt",1.82922367747128e-05
"39361","nonaggression","nyt",1.82922367747128e-05
"39362","pact","nyt",3.65844735494256e-05
"39363","1939","nyt",5.48767103241384e-05
"39364","assigned","nyt",5.48767103241384e-05
"39365","estonia","nyt",3.65844735494256e-05
"39366","latvia","nyt",1.82922367747128e-05
"39367","union's","nyt",5.48767103241384e-05
"39368","''sphere","nyt",1.82922367747128e-05
"39369","influence''","nyt",1.82922367747128e-05
"39370","lithuania","nyt",5.48767103241384e-05
"39371","subsequently","nyt",3.65844735494256e-05
"39372","noted","nyt",7.31689470988513e-05
"39373","stalin","nyt",7.31689470988513e-05
"39374","armchair","nyt",1.82922367747128e-05
"39375","historians","nyt",3.65844735494256e-05
"39376","coincidence","nyt",5.48767103241384e-05
"39377","moscow","nyt",0.000164630130972415
"39378","alaska","nyt",3.65844735494256e-05
"39379","1867","nyt",3.65844735494256e-05
"39380","schoolchild","nyt",1.82922367747128e-05
"39381","''seward's","nyt",1.82922367747128e-05
"39382","folly''","nyt",1.82922367747128e-05
"39383","folly","nyt",3.65844735494256e-05
"39384","producing","nyt",5.48767103241384e-05
"39385","wealth","nyt",1.82922367747128e-05
"39386","russia's","nyt",3.65844735494256e-05
"39387","hitler","nyt",3.65844735494256e-05
"39388","sovereign","nyt",1.82922367747128e-05
"39389","embarrassing","nyt",3.65844735494256e-05
"39390","delay","nyt",0.000146337894197703
"39391","enacting","nyt",1.82922367747128e-05
"39392","appetite","nyt",3.65844735494256e-05
"39393","unspoiled","nyt",1.82922367747128e-05
"39394","allocated","nyt",1.82922367747128e-05
"39395","120","nyt",5.48767103241384e-05
"39396","''members'","nyt",1.82922367747128e-05
"39397","items''","nyt",1.82922367747128e-05
"39398","lawmakers'","nyt",3.65844735494256e-05
"39399","recipients","nyt",3.65844735494256e-05
"39400","wars","nyt",3.65844735494256e-05
"39401","schenectady","nyt",1.82922367747128e-05
"39402","repave","nyt",1.82922367747128e-05
"39403","secretive","nyt",1.82922367747128e-05
"39404","scarce","nyt",5.48767103241384e-05
"39405","system's","nyt",5.48767103241384e-05
"39406","defenders","nyt",1.82922367747128e-05
"39407","items","nyt",0.000146337894197703
"39408","worthwhile","nyt",3.65844735494256e-05
"39409","lawmaker's","nyt",1.82922367747128e-05
"39410","seniority","nyt",1.82922367747128e-05
"39411","vulnerability","nyt",1.82922367747128e-05
"39412","parties","nyt",0.00012804565742299
"39413","chamber","nyt",3.65844735494256e-05
"39414","members'","nyt",3.65844735494256e-05
"39415","reek","nyt",1.82922367747128e-05
"39416","globe","nyt",5.48767103241384e-05
"39417","scandal","nyt",0.000146337894197703
"39418","dirt","nyt",3.65844735494256e-05
"39419","''is","nyt",7.31689470988513e-05
"39420","transoms","nyt",3.65844735494256e-05
"39421","terrorist","nyt",5.48767103241384e-05
"39422","''over","nyt",3.65844735494256e-05
"39423","transom","nyt",0.000109753420648277
"39424","sununu","nyt",3.65844735494256e-05
"39425","allegations","nyt",9.14611838735641e-05
"39426","''coming","nyt",3.65844735494256e-05
"39427","hinged","nyt",1.82922367747128e-05
"39428","door","nyt",0.000256091314845979
"39429","ventilation","nyt",3.65844735494256e-05
"39430","adult","nyt",7.31689470988513e-05
"39431","doubly","nyt",7.31689470988513e-05
"39432","unsolicited","nyt",1.82922367747128e-05
"39433","manuscripts","nyt",1.82922367747128e-05
"39434","stuff","nyt",0.000182922367747128
"39435","snooping","nyt",1.82922367747128e-05
"39436","gossip","nyt",3.65844735494256e-05
"39437","closely","nyt",9.14611838735641e-05
"39438","parallels","nyt",1.82922367747128e-05
"39439","''peeking","nyt",1.82922367747128e-05
"39440","keyhole","nyt",1.82922367747128e-05
"39441","referent","nyt",1.82922367747128e-05
"39442","disappeared","nyt",3.65844735494256e-05
"39443","succeeded","nyt",5.48767103241384e-05
"39444","security","nyt",0.000402429209043682
"39445","magnetic","nyt",3.65844735494256e-05
"39446","keys","nyt",0.000182922367747128
"39447","idiom","nyt",1.82922367747128e-05
"39448","endures","nyt",5.48767103241384e-05
"39449","ice","nyt",0.000237799078071267
"39450","victrola","nyt",1.82922367747128e-05
"39451","paperhanger","nyt",1.82922367747128e-05
"39452","memory","nyt",9.14611838735641e-05
"39453","mouths","nyt",1.82922367747128e-05
"39454","suffolk","nyt",0.000109753420648277
"39455","county","nyt",0.000310968025170118
"39456","pine","nyt",1.82922367747128e-05
"39457","barrens","nyt",1.82922367747128e-05
"39458","oak","nyt",3.65844735494256e-05
"39459","yielding","nyt",5.48767103241384e-05
"39460","condominiums","nyt",1.82922367747128e-05
"39461","subdivisions","nyt",1.82922367747128e-05
"39462","poses","nyt",5.48767103241384e-05
"39463","underground","nyt",0.000109753420648277
"39464","aquifers","nyt",3.65844735494256e-05
"39465","drinking","nyt",0.000109753420648277
"39466","proposition","nyt",7.31689470988513e-05
"39467","cent","nyt",9.14611838735641e-05
"39468","suffolk's","nyt",1.82922367747128e-05
"39469","dedicated","nyt",1.82922367747128e-05
"39470","preserving","nyt",1.82922367747128e-05
"39471","yield","nyt",3.65844735494256e-05
"39472","570","nyt",1.82922367747128e-05
"39473","sum","nyt",9.14611838735641e-05
"39474","insure","nyt",3.65844735494256e-05
"39475","adequate","nyt",3.65844735494256e-05
"39476","rainfall","nyt",1.82922367747128e-05
"39477","reaches","nyt",1.82922367747128e-05
"39478","bonds","nyt",5.48767103241384e-05
"39479","expedite","nyt",1.82922367747128e-05
"39480","towns","nyt",1.82922367747128e-05
"39481","cap","nyt",0.00012804565742299
"39482","remaining","nyt",0.000109753420648277
"39483","toxic","nyt",3.65844735494256e-05
"39484","establish","nyt",7.31689470988513e-05
"39485","unit","nyt",5.48767103241384e-05
"39486","attorney's","nyt",3.65844735494256e-05
"39487","prosecute","nyt",3.65844735494256e-05
"39488","polluters","nyt",1.82922367747128e-05
"39489","supporting","nyt",3.65844735494256e-05
"39490","flows","nyt",3.65844735494256e-05
"39491","tap","nyt",3.65844735494256e-05
"39492","gentrification","nyt",1.82922367747128e-05
"39493","cute","nyt",7.31689470988513e-05
"39494","chip","nyt",1.82922367747128e-05
"39495","joints","nyt",1.82922367747128e-05
"39496","pie","nyt",1.82922367747128e-05
"39497","emporium","nyt",3.65844735494256e-05
"39498","ten","nyt",3.65844735494256e-05
"39499","bookstore","nyt",3.65844735494256e-05
"39500","gifte","nyt",1.82922367747128e-05
"39501","shoppe","nyt",1.82922367747128e-05
"39502","aspirin","nyt",1.82922367747128e-05
"39503","natives","nyt",3.65844735494256e-05
"39504","''going","nyt",5.48767103241384e-05
"39505","uptown''","nyt",1.82922367747128e-05
"39506","downtown","nyt",9.14611838735641e-05
"39507","condos","nyt",1.82922367747128e-05
"39508","dairy","nyt",1.82922367747128e-05
"39509","farms","nyt",5.48767103241384e-05
"39510","couples","nyt",3.65844735494256e-05
"39511","incomes","nyt",7.31689470988513e-05
"39512","newsstand","nyt",3.65844735494256e-05
"39513","drugstore","nyt",3.65844735494256e-05
"39514","prosaic","nyt",1.82922367747128e-05
"39515","uptown","nyt",1.82922367747128e-05
"39516","awareness","nyt",3.65844735494256e-05
"39517","risks","nyt",5.48767103241384e-05
"39518","associated","nyt",5.48767103241384e-05
"39519","fatty","nyt",1.82922367747128e-05
"39520","calorie","nyt",1.82922367747128e-05
"39521","dietary","nyt",1.82922367747128e-05
"39522","concludes","nyt",5.48767103241384e-05
"39523","academy","nyt",1.82922367747128e-05
"39524","sciences","nyt",1.82922367747128e-05
"39525","''lean''","nyt",3.65844735494256e-05
"39526","''light''","nyt",1.82922367747128e-05
"39527","potentially","nyt",1.82922367747128e-05
"39528","''extra","nyt",1.82922367747128e-05
"39529","lite''","nyt",1.82922367747128e-05
"39530","lax","nyt",5.48767103241384e-05
"39531","refer","nyt",3.65844735494256e-05
"39532","color","nyt",0.000237799078071267
"39533","texture","nyt",1.82922367747128e-05
"39534","specify","nyt",3.65844735494256e-05
"39535","palm","nyt",0.00012804565742299
"39536","kernel","nyt",3.65844735494256e-05
"39537","coconut","nyt",3.65844735494256e-05
"39538","oils","nyt",9.14611838735641e-05
"39539","fats","nyt",3.65844735494256e-05
"39540","purely","nyt",1.82922367747128e-05
"39541","voluntary","nyt",5.48767103241384e-05
"39542","authoritative","nyt",1.82922367747128e-05
"39543","bow","nyt",1.82922367747128e-05
"39544","unacceptable","nyt",3.65844735494256e-05
"39545","mudd","nyt",1.82922367747128e-05
"39546","nailed","nyt",1.82922367747128e-05
"39547","unappetizing","nyt",1.82922367747128e-05
"39548","meal","nyt",5.48767103241384e-05
"39549","california","nyt",0.000292675788395405
"39550","staged","nyt",3.65844735494256e-05
"39551","ballard","nyt",1.82922367747128e-05
"39552","expedition","nyt",1.82922367747128e-05
"39553","''unsinkable''","nyt",1.82922367747128e-05
"39554","titanic","nyt",1.82922367747128e-05
"39555","disparaging","nyt",1.82922367747128e-05
"39556","plundering","nyt",1.82922367747128e-05
"39557","relics","nyt",1.82922367747128e-05
"39558","discreet","nyt",1.82922367747128e-05
"39559","silence","nyt",1.82922367747128e-05
"39560","appropriately","nyt",3.65844735494256e-05
"39561","mudd's","nyt",1.82922367747128e-05
"39562","''friends''","nyt",1.82922367747128e-05
"39563","liner","nyt",1.82922367747128e-05
"39564","queen","nyt",1.82922367747128e-05
"39565","mary","nyt",0.000146337894197703
"39566","hotel","nyt",0.000201214604521841
"39567","moored","nyt",3.65844735494256e-05
"39568","menu","nyt",7.31689470988513e-05
"39569","barley","nyt",1.82922367747128e-05
"39570","filet","nyt",1.82922367747128e-05
"39571","mignon","nyt",1.82922367747128e-05
"39572","eclairs","nyt",1.82922367747128e-05
"39573","titanic's","nyt",1.82922367747128e-05
"39574","class","nyt",0.000292675788395405
"39575","dining","nyt",5.48767103241384e-05
"39576","saloon","nyt",1.82922367747128e-05
"39577","fateful","nyt",1.82922367747128e-05
"39578","14","nyt",0.000237799078071267
"39579","1912","nyt",3.65844735494256e-05
"39580","ton","nyt",5.48767103241384e-05
"39581","whale","nyt",3.65844735494256e-05
"39582","washed","nyt",1.82922367747128e-05
"39583","ashore","nyt",1.82922367747128e-05
"39584","hampton","nyt",3.65844735494256e-05
"39585","shark","nyt",3.65844735494256e-05
"39586","within","nyt",0.000201214604521841
"39587","sorts","nyt",1.82922367747128e-05
"39588","sightseers","nyt",1.82922367747128e-05
"39589","droves","nyt",1.82922367747128e-05
"39590","exclaim","nyt",1.82922367747128e-05
"39591","shiver","nyt",5.48767103241384e-05
"39592","tourist","nyt",9.14611838735641e-05
"39593","deceased","nyt",1.82922367747128e-05
"39594","burying","nyt",1.82922367747128e-05
"39595","cinch","nyt",1.82922367747128e-05
"39596","rubout","nyt",1.82922367747128e-05
"39597","manner","nyt",9.14611838735641e-05
"39598","murder","nyt",0.000146337894197703
"39599","distinctly","nyt",1.82922367747128e-05
"39600","uniquely","nyt",1.82922367747128e-05
"39601","unsavory","nyt",3.65844735494256e-05
"39602","bravo","nyt",1.82922367747128e-05
"39603","sergio's","nyt",1.82922367747128e-05
"39604","sharks'","nyt",1.82922367747128e-05
"39605","feast","nyt",1.82922367747128e-05
"39606","tourists","nyt",5.48767103241384e-05
"39607","sands","nyt",1.82922367747128e-05
"39608","restaurant's","nyt",1.82922367747128e-05
"39609","booming","nyt",1.82922367747128e-05
